name,type,address,latitude,longitude,opening_hours,freguesia
,yes,nan nan,41.145754349134876,-8.603408840665882,,Porto
,yes,nan nan,41.145931715895216,-8.6037666765471,,Porto
,yes,nan nan,41.14559296260011,-8.603817936377016,,Porto
,yes,nan nan,41.145935260475724,-8.603877199059069,,Porto
,yes,nan nan,41.14595415969229,-8.603634861353939,,Porto
,yes,nan nan,41.145630470603066,-8.60370489271909,,Porto
Talho São Lázaro,yes,nan nan,41.14582248611117,-8.603465015005954,,Porto
,yes,nan nan,41.145679638574556,-8.603520512908268,,Porto
,yes,nan nan,41.14596278257057,-8.603933508009158,,Porto
Fredi Fredi,apartments,nan nan,41.145935481532774,-8.60382205120806,,Porto
Casa Guedes,yes,130 Praça dos Poveiros,41.14598110766613,-8.60348080370665,Mo-Sa 08:00-22:30,Porto
,apartments,122 Praça dos Poveiros,41.14595080469206,-8.603568759112589,,Porto
,yes,nan nan,41.1455728949163,-8.603893488384005,,Porto
,yes,nan nan,41.14566674304702,-8.603921446626321,,Porto
Bufete Horizontal,yes,nan nan,41.145935414407624,-8.603701831553158,,Porto
,yes,nan nan,41.14592021565695,-8.603464739039484,,Porto
,yes,nan nan,41.14582729740627,-8.603626374044975,,Porto
,yes,nan nan,41.14578207688151,-8.603732960440519,,Porto
Horta Fresca,yes,nan nan,41.145873805756786,-8.603463975163917,,Porto
,yes,nan nan,41.14555419661032,-8.604057022640594,,Porto
,yes,nan nan,41.14554112296398,-8.604152972854518,,Porto
,yes,nan nan,41.145722750680264,-8.604154983932904,,Porto
,yes,nan nan,41.14590979417985,-8.604129353863064,,Porto
,apartments,nan nan,41.145919232284285,-8.604202562713175,,Porto
,yes,nan nan,41.1455337281909,-8.604206174520302,,Porto
,retail,nan nan,41.145911616805115,-8.60405282850318,,Porto
,yes,nan nan,41.14569401313474,-8.604647452034875,,Porto
,house,nan nan,41.14549227247566,-8.604488593645547,,Porto
,yes,nan nan,41.14573734846578,-8.604900208219503,,Porto
,yes,nan nan,41.145515318124616,-8.604315180219693,,Porto
,yes,nan nan,41.14570479935945,-8.604296842609575,,Porto
,apartments,nan nan,41.14564932885281,-8.604962481226517,,Porto
,collapsed,nan nan,41.14556426957343,-8.604710185347288,,Porto
,apartments,nan nan,41.14596518589325,-8.604266215147414,,Porto
,yes,nan nan,41.14587916157687,-8.604560533128584,,Porto
,yes,nan nan,41.145832748071925,-8.6044595524275,,Porto
,yes,nan nan,41.145661439105275,-8.604453284037403,,Porto
,yes,nan nan,41.14645695673668,-8.602310019738495,,Porto
,yes,nan nan,41.14630132369813,-8.602771818415762,,Porto
,yes,nan nan,41.146412362469626,-8.602495884125142,,Porto
,apartments,nan nan,41.14643398541432,-8.60238437358227,,Porto
,yes,nan nan,41.14646675928686,-8.602249741287292,,Porto
Conde & Silva,yes,nan nan,41.146372412128905,-8.6026055271126,,Porto
Casa Lemos,yes,nan nan,41.14627533841528,-8.60292257884204,,Porto
,yes,nan nan,41.14634122658483,-8.60268330784115,,Porto
,house,"87,91 nan",41.14646865053766,-8.602957653860916,,Porto
,yes,nan nan,41.14682888971444,-8.602105521685287,,Porto
,yes,nan nan,41.14623170590193,-8.603324335988546,,Porto
,yes,nan nan,41.14624796821487,-8.603240930389346,,Porto
,yes,nan nan,41.14641998025847,-8.602972816941024,,Porto
,apartments,99 nan,41.14638181839201,-8.602929001674482,,Porto
,yes,nan nan,41.146791525159486,-8.602327100835979,,Porto
,yes,nan nan,41.146811585527885,-8.602255778789571,,Porto
,yes,nan nan,41.14669641095193,-8.602251031012539,,Porto
,yes,nan nan,41.14662635418242,-8.602798470275065,,Porto
,yes,nan nan,41.146747113384976,-8.60246843803091,,Porto
,yes,nan nan,41.14667615715716,-8.602738284449163,,Porto
,yes,nan nan,41.14661392619031,-8.602867934605396,,Porto
Primor,yes,nan nan,41.1467251356614,-8.602541358491917,,Porto
Churrasqueira Padrão,yes,nan nan,41.14670954773461,-8.60261193108061,,Porto
,yes,nan nan,41.14669095674884,-8.602670921861328,,Porto
,yes,nan nan,41.14675923252245,-8.602392348147191,,Porto
,yes,nan nan,41.146603672167075,-8.602940052845753,,Porto
,yes,nan nan,41.14660735652181,-8.603012798823027,,Porto
,yes,nan nan,41.146557832002635,-8.603050641090254,,Porto
,apartments,nan nan,41.146523963301654,-8.603272267931867,,Porto
,apartments,79 Rua de Santo Ildefonso,41.14653981435068,-8.603203089438184,,Porto
,yes,nan nan,41.14644763531828,-8.603667333333332,,Porto
,apartments,73 Largo da Ramadinha,41.14650222595325,-8.603336519511657,,Porto
,yes,nan nan,41.14657658247204,-8.603135379884664,,Porto
,yes,nan nan,41.14650154865347,-8.603502256804934,,Porto
,apartments,nan nan,41.146490175655146,-8.603412974733393,,Porto
,yes,nan nan,41.14646794271536,-8.603582377280425,,Porto
,service,nan nan,41.146207283334206,-8.603627256069426,,Porto
,yes,nan nan,41.14640749189581,-8.603453931225632,,Porto
,yes,nan nan,41.146249239121836,-8.604713088468579,,Porto
,yes,nan nan,41.14625043758448,-8.604575152853286,,Porto
,yes,nan nan,41.14624985271558,-8.604828061950178,,Porto
,yes,nan nan,41.146889835770864,-8.602849522805863,,Porto
,yes,nan nan,41.147004047684035,-8.602830624443286,,Porto
Enfermeiros Reunidos,yes,nan nan,41.1470778763073,-8.602243530638395,,Porto
,yes,nan nan,41.147030306363924,-8.602395175455523,,Porto
Aquadom,yes,nan nan,41.147018709252364,-8.602481503083409,,Porto
,yes,nan nan,41.14702750847163,-8.602436210077128,,Porto
,yes,nan nan,41.14701379008568,-8.602543048797108,,Porto
,yes,nan nan,41.14696427887676,-8.602644948613898,,Porto
,yes,nan nan,41.1470801725469,-8.602338744838564,,Porto
Expert,yes,nan nan,41.14687439262651,-8.60291001305257,,Porto
,yes,nan nan,41.14670567246989,-8.603599032003695,,Porto
,yes,nan nan,41.14684684948401,-8.60307018490897,,Porto
,yes,nan nan,41.14690339130976,-8.603005497702487,,Porto
,yes,nan nan,41.146826758114784,-8.603311677988787,,Porto
,collapsed,nan nan,41.1467870935841,-8.603459432138257,,Porto
Venham mais 5,yes,nan nan,41.14680554113992,-8.603389747071677,,Porto
,yes,nan nan,41.14684055958143,-8.603223150978902,,Porto
,apartments,nan nan,41.14725255073286,-8.602888855951264,,Porto
,yes,nan nan,41.14718226877747,-8.602532618493074,,Porto
Oásis,yes,nan nan,41.14717811083865,-8.602603272418518,,Porto
,yes,nan nan,41.1472050973668,-8.602739975411705,,Porto
,yes,nan nan,41.14728258782212,-8.603065144516904,,Porto
,yes,nan nan,41.147164333333336,-8.602893833333333,,Porto
,yes,nan nan,41.14733704677451,-8.603213062369445,,Porto
,yes,nan nan,41.14743320318572,-8.603621142832525,,Porto
,yes,nan nan,41.147096816928325,-8.60344595928522,,Porto
,yes,nan nan,41.1473897313124,-8.603509869917445,,Porto
,yes,nan nan,41.14716021686849,-8.603339915518854,,Porto
A Supersónica,yes,nan nan,41.14742100753542,-8.60356134062187,,Porto
,yes,nan nan,41.14746711913072,-8.603747384413278,,Porto
,yes,nan nan,41.1474328203816,-8.603684682959305,,Porto
Liga dos Combatentes,yes,nan nan,41.14749778685041,-8.603822659903962,,Porto
Lamiré Pianos,yes,nan nan,41.14713500738127,-8.603774296563914,,Porto
,yes,nan nan,41.14739204993298,-8.603439264145964,,Porto
,yes,nan nan,41.14669519353048,-8.60371552927439,,Porto
,yes,nan nan,41.147067264849376,-8.603515369020473,,Porto
Passos Manuel Gravuras,roof,nan nan,41.14732729445912,-8.60364442399424,,Porto
,yes,nan nan,41.14707666764223,-8.60360225490645,,Porto
,yes,nan nan,41.14718601114316,-8.603533700543483,,Porto
,yes,nan nan,41.14733239902607,-8.603716332653166,,Porto
,yes,nan nan,41.14285770280678,-8.610529043631464,,Porto
,yes,nan nan,41.14296794107453,-8.610519985457579,,Porto
,yes,nan nan,41.1466410843986,-8.604276334462643,,Porto
,yes,nan nan,41.146601235087836,-8.604067823033956,,Porto
,yes,nan nan,41.14669023262243,-8.603941644917755,,Porto
Sol e Sombra,yes,nan nan,41.1466768088513,-8.60436208003134,,Porto
Don Grillon,yes,nan nan,41.14663962710666,-8.604217330135699,,Porto
Millennium bcp,yes,nan nan,41.14658958048708,-8.604132381655953,,Porto
San Martino,yes,nan nan,41.14661616978989,-8.604012289253914,,Porto
Poveiros,yes,nan nan,41.14666108827476,-8.60446315010379,,Porto
Penhalta Noivas,yes,nan nan,41.14662764669071,-8.604403169551425,,Porto
Poveiros,collapsed,nan nan,41.14668049115059,-8.60452629938033,,Porto
Centro Comercial Invictos,yes,nan nan,41.147112370775716,-8.604314000661779,,Porto
Edifício da Liga dos Combatentes,house,nan nan,41.14756756805199,-8.604155052862653,,Porto
,yes,205 Rua de Passos Manuel,41.146835441610854,-8.60524758793113,,Porto
Grupo de Xadrez do Porto,yes,nan nan,41.14681760677991,-8.60504938680491,,Porto
,yes,nan nan,41.14678854075571,-8.604894855027856,,Porto
Diva Lingerie,yes,nan nan,41.14676791862086,-8.604808102811864,,Porto
,yes,nan nan,41.146999427552366,-8.604952553861688,,Porto
Coliseu do Porto,public,137 Rua de Passos Manuel,41.14715654021691,-8.605276127806933,,Porto
,yes,nan nan,41.146987962309936,-8.604726579801621,,Porto
,yes,nan nan,41.147534640881595,-8.604877190858746,,Porto
,yes,nan nan,41.14766805796877,-8.604532952931963,,Porto
,yes,nan nan,41.147291805794715,-8.604614845487362,,Porto
,yes,nan nan,41.14733172893084,-8.604718139756578,,Porto
,yes,nan nan,41.14773932069222,-8.604798443623059,,Porto
,yes,nan nan,41.1475869721714,-8.60507266241483,,Porto
,yes,nan nan,41.14766952085877,-8.604951226704781,,Porto
,roof,nan nan,41.14746564018028,-8.60543696400147,,Porto
Casa Rodrigues,yes,nan nan,41.1477882825224,-8.60498538958143,,Porto
,yes,nan nan,41.1473478164839,-8.60561206679796,,Porto
,yes,nan nan,41.148010192983065,-8.605718334258166,,Porto
Armazéns Nova Iorque,yes,nan nan,41.14803402112531,-8.605797086783006,,Porto
,yes,nan nan,41.14763925207928,-8.605280732374727,,Porto
,yes,nan nan,41.14796563776574,-8.605559626259348,,Porto
,yes,nan nan,41.147851614879414,-8.605175455623193,,Porto
,yes,nan nan,41.1478664921001,-8.605234264667487,,Porto
,yes,nan nan,41.14761041469544,-8.605176352028613,,Porto
Pé Formoso,yes,nan nan,41.147917566465914,-8.605434711344618,,Porto
,yes,nan nan,41.14781405209579,-8.60504799363386,,Porto
São Tomé,yes,nan nan,41.14798869931291,-8.605640309058986,,Porto
,yes,nan nan,41.14789414999999,-8.60532995,,Porto
,yes,nan nan,41.14783279129576,-8.605112781728105,,Porto
,yes,nan nan,41.14795254077939,-8.605487170178346,,Porto
,yes,nan nan,41.14805711218109,-8.605876359141819,,Porto
,yes,nan nan,41.14788288367846,-8.606307471403408,,Porto
,apartments,nan nan,41.147805002485875,-8.60632555960748,,Porto
,apartments,nan nan,41.14793716791656,-8.606272336068713,,Porto
,yes,nan nan,41.147705346791824,-8.606339977385034,,Porto
,yes,nan nan,41.14815956594552,-8.606096446233055,,Porto
,apartments,nan nan,41.14773482229867,-8.606301534563025,,Porto
,apartments,nan nan,41.147603063379755,-8.606369737165293,,Porto
,house,nan nan,41.147483485059624,-8.60640419831807,,Porto
,yes,nan nan,41.14795403929963,-8.605960522605255,,Porto
,yes,nan nan,41.1471805526314,-8.606213789912935,,Porto
,house,nan Rua de Santa Catarina,41.14740981555394,-8.606436014613012,,Porto
,yes,nan nan,41.14749475239554,-8.60591268755616,,Porto
,yes,nan nan,41.14779281342292,-8.605812212826205,,Porto
,yes,nan nan,41.147879992623544,-8.60571083469227,,Porto
,yes,nan nan,41.147761099814595,-8.606100025134884,,Porto
,yes,nan nan,41.14721054622643,-8.606029669137353,,Porto
,yes,nan nan,41.14791227278357,-8.605819569028215,,Porto
,yes,nan nan,41.1477112703341,-8.60538923339178,,Porto
,yes,nan nan,41.14784800046537,-8.605599348124063,,Porto
Olympia Club,yes,nan nan,41.1470077812348,-8.605959368790309,,Porto
,yes,nan nan,41.14756676124571,-8.60557626324935,,Porto
,yes,nan nan,41.147728428379125,-8.606138316491124,,Porto
,yes,nan nan,41.147637182458084,-8.605955754561398,,Porto
,apartments,nan nan,41.147305916823,-8.606369027346558,,Porto
,apartments,nan nan,41.14706812024666,-8.606559646954425,,Porto
,yes,nan nan,41.14719501549634,-8.606495654684695,,Porto
,terrace,nan nan,41.1671997948756,-8.63283483473269,,Ramalde
,terrace,nan nan,41.16721386612091,-8.632958506176205,,Ramalde
,terrace,nan nan,41.1672920905618,-8.632731053445765,,Ramalde
Vício do Café,apartments,nan nan,41.147212477273975,-8.607255327936427,,Porto
,apartments,nan nan,41.14735356191343,-8.607686629954257,,Porto
,apartments,nan nan,41.14712510914789,-8.606954595709684,,Porto
Mosdental - Equipamento Dentário,yes,nan nan,41.147320180826355,-8.607208504271675,,Porto
,apartments,nan nan,41.14720016958334,-8.606937536882404,,Porto
,apartments,nan nan,41.14726415562069,-8.60693446162898,,Porto
,apartments,nan nan,41.147163492355816,-8.606939746132374,,Porto
,apartments,nan nan,41.14731648196124,-8.606887723404606,,Porto
,apartments,nan nan,41.14735245373017,-8.606872900594961,,Porto
,apartments,nan nan,41.14740299086947,-8.606892438650872,,Porto
,yes,nan nan,41.14760340694153,-8.606788833612246,,Porto
,apartments,137 Rua de Santa Catarina,41.14745603066683,-8.606868815814254,,Porto
,apartments,nan nan,41.147504638925525,-8.60684014208836,,Porto
Adriano Vieira Silva Lima - Solas e Cabedais,yes,nan nan,41.14756071937308,-8.607583077504732,,Porto
,yes,nan nan,41.14760509553682,-8.607065329555303,,Porto
,yes,nan nan,41.147805970688324,-8.607277425137442,,Porto
A Beneficência Familiar A.S.M,yes,nan nan,41.14772188505072,-8.607470808324242,,Porto
,apartments,nan nan,41.14772077252151,-8.60674307506923,,Porto
,yes,nan nan,41.147906528619245,-8.60710519313909,,Porto
Grande Hotel do Porto,yes,nan nan,41.14803302779029,-8.607053595387624,,Porto
,apartments,nan nan,41.14747752468024,-8.608341781813744,,Porto
,yes,nan nan,41.147479939896854,-8.60810206712229,,Porto
,yes,nan nan,41.14758544746516,-8.60826412098383,,Porto
,yes,nan nan,41.14740101687954,-8.608152727612278,,Porto
,yes,nan nan,41.14753299677628,-8.608072627259636,,Porto
,yes,nan nan,41.147731227941236,-8.608199516825586,,Porto
,yes,nan nan,41.1476398613911,-8.60802008038827,,Porto
,yes,nan nan,41.14788358076393,-8.608070292058807,,Porto
,yes,nan nan,41.14775065038473,-8.607954737550212,,Porto
,yes,nan nan,41.14765139070844,-8.60825022463274,,Porto
,yes,nan nan,41.14781330660481,-8.60815105023716,,Porto
,yes,nan nan,41.14790182141231,-8.60783103108758,,Porto
,yes,nan nan,41.14779652395005,-8.607893507613976,,Porto
,yes,nan nan,41.14796283574384,-8.608024317866823,,Porto
,yes,nan nan,41.14807391800802,-8.607942068018826,,Porto
Teatro Municipal Rivoli,public,nan Praça de Dom João I,41.147821515013355,-8.60994468531013,Tu-Sa 11:00-20:00,Porto
Clínica Liga Mutualista Porto,yes,nan nan,41.14822737700185,-8.609672710954195,,Porto
Capa na Baixa,yes,nan nan,41.14813063245434,-8.609662331103861,,Porto
,yes,nan nan,41.14769714999999,-8.6086894,,Porto
,yes,nan nan,41.147861750000004,-8.609176699999999,,Porto
,yes,nan nan,41.148323017269945,-8.609765062057521,,Porto
,yes,nan nan,41.14826558165238,-8.610049166835894,,Porto
Ordem dos Engenheiros: Delegação do Norte,yes,nan nan,41.14839955421668,-8.609861763248162,,Porto
A Lutuosa de Portugal - Associação de Socorros Mútuos,office,164 Avenida dos Aliados,41.148397657440086,-8.61039437858217,,Porto
,yes,nan nan,41.14852198145183,-8.609932944424846,,Porto
,yes,nan nan,41.14834669695135,-8.610105208262517,,Porto
Hotel Chique,hotel,206 Avenida dos Aliados,41.14857445320606,-8.610416624221017,,Porto
,yes,nan nan,41.1487141495772,-8.610080446334003,,Porto
Clínica Dentária da Liga,office,nan nan,41.148640055871574,-8.609999167148,,Porto
,yes,nan nan,41.14846016563667,-8.610294916842147,,Porto
Hotel Paulista,hotel,210 Avenida dos Aliados,41.14876968718482,-8.610322555792646,,Porto
First Rent,office,nan nan,41.14863044506966,-8.610223936827852,,Porto
,yes,nan nan,41.14879209064254,-8.610103673706993,,Porto
,yes,nan nan,41.14884641644819,-8.61016391820745,,Porto
,yes,nan nan,41.158921121051826,-8.638751908457559,,Porto
,yes,nan nan,41.159353266748724,-8.639381276875387,,Porto
Portus Cale Hotel ****,yes,1060 Avenida da Boavista,41.159275019993785,-8.636047543364484,,Porto
,roof,nan Rua Ofélia diogo,41.15935340783916,-8.631776052700902,,Porto
,terrace,9-65 Rua Pedro Veiga,41.15724913310371,-8.635881438200467,,Porto
,terrace,8-64 Rua Pedro Veiga,41.15714491766486,-8.635518879541689,,Porto
Igreja do Santíssimo Sacramento,church,nan nan,41.157975506228006,-8.635722036110666,,Porto
,yes,nan nan,41.14822192908428,-8.606955274706234,,Porto
,apartments,nan nan,41.14809928534365,-8.606656862539085,,Porto
,yes,nan nan,41.148207540726865,-8.606633559992265,,Porto
,yes,nan nan,41.148265673646016,-8.606482754489209,,Porto
,yes,nan nan,41.14831269524019,-8.606639623168471,,Porto
A Pérola do Bolhão,yes,nan Rua Formosa,41.14833438143016,-8.606712592459502,,Porto
,yes,nan nan,41.14829005279261,-8.606561940079313,,Porto
,yes,nan nan,41.14835722609661,-8.606779471748814,,Porto
,yes,nan nan,41.148352223382005,-8.606851215515883,,Porto
,apartments,303 Rua Formosa,41.14838001795259,-8.606942167600018,,Porto
,yes,nan nan,41.148391950349335,-8.60715620444213,,Porto
,apartments,307 Rua Formosa,41.14836433669981,-8.607051196123484,,Porto
,apartments,nan Rua de António Pedro,41.14822941529073,-8.607167152932716,,Porto
Beneficência Familiar ASM,yes,nan nan,41.14848486736814,-8.60745398368931,,Porto
,yes,nan nan,41.14831253918982,-8.607461068298496,,Porto
,apartments,nan nan,41.148254041699005,-8.60723484069724,,Porto
,yes,nan nan,41.14826670763337,-8.60735182318774,,Porto
,yes,nan nan,41.148450975168295,-8.607333992885902,,Porto
,yes,nan nan,41.148520053305205,-8.607573000918677,,Porto
,yes,nan nan,41.148407361939945,-8.60726122790747,,Porto
,yes,8 nan,41.14828663379657,-8.607567544279336,,Porto
,apartments,nan nan,41.14854236549178,-8.607653435604366,,Porto
,yes,nan Rua de Sá da Bandeira,41.14846146159862,-8.607899130215555,,Porto
,yes,nan nan,41.148267278867415,-8.607655140609664,,Porto
,apartments,nan nan,41.14856750057447,-8.60773770927093,,Porto
,yes,nan nan,41.148394520339416,-8.607748472659953,,Porto
,yes,nan nan,41.148281641260304,-8.60780590066782,,Porto
,yes,nan nan,41.14227078614107,-8.614891150693257,,Porto
,yes,nan Rua do Bonjardim,41.14843499888059,-8.609240259351603,,Porto
,yes,nan nan,41.14106655673068,-8.613077758370375,,Porto
,yes,nan nan,41.14111175838986,-8.613089243090794,,Porto
,yes,nan nan,41.14101255395654,-8.613064307212012,,Porto
,yes,nan nan,41.14124106430112,-8.613122697008768,,Porto
,yes,nan nan,41.14095689183302,-8.613048593009717,,Porto
,yes,nan nan,41.14115550401607,-8.61310059874504,,Porto
,yes,nan nan,41.141281729580946,-8.613121151728263,,Porto
,yes,nan nan,41.14119774492212,-8.613118954135832,,Porto
,yes,nan nan,41.140725153922276,-8.613632280681154,,Porto
,yes,nan nan,41.14083556025793,-8.613735999937552,,Porto
,yes,nan nan,41.14071195985863,-8.613353710369113,,Porto
,yes,nan nan,41.140953668592886,-8.613589668741337,,Porto
,yes,nan nan,41.14075070244851,-8.613893829383537,,Porto
,yes,nan nan,41.1407549038403,-8.613484746555281,,Porto
,yes,nan nan,41.14063923979995,-8.61394858393751,,Porto
,yes,nan nan,41.140689412890445,-8.613758600574164,,Porto
,yes,nan nan,41.14110638199696,-8.61374542622978,,Porto
Ribeira Lounge,yes,nan nan,41.14115361236414,-8.61346642730615,,Porto
,yes,nan nan,41.14089821723404,-8.613295534771831,,Porto
,yes,nan nan,41.141035341330316,-8.614118549362331,,Porto
,yes,35-37 Rua do Infante Dom Henrique,41.14105681058681,-8.613967230914291,,Porto
,yes,nan nan,41.14108744207139,-8.613434693742194,,Porto
,yes,nan nan,41.14101800281087,-8.6141951369614,,Porto
