name,highway,maxspeed,latitude,longitude,length,bridge,service,tunnel
Via do Castelo do Queijo,primary,,41.168447813405095,-8.688172061425286,21.29,,,
Via do Castelo do Queijo,primary,,41.1721614,-8.687948500000001,124.433,,,
Via do Castelo do Queijo,primary,,41.17271315,-8.688290949999999,11.435,,,
Praça Cidade Salvador,primary,,41.1730593,-8.6883164,4.318,,,
Praça Cidade Salvador,primary,,41.17323306738827,-8.68826309517804,24.508,,,
Estrada Interior da Circunvalação,primary,50,41.173243598105046,-8.688042959938159,47.498999999999995,,,
Via do Castelo do Queijo,primary,,41.1728883,-8.6886482,10.036,,,
Praça Cidade Salvador,primary,,41.17294345589971,-8.688500460677204,36.849000000000004,,,
Estrada Interior da Circunvalação,primary,50,41.17165485254059,-8.677135343917687,310.67900000000003,,,
,service,,41.17124738509282,-8.67881911949741,45.183,,,
Rua José Saraiva,residential,,41.17423545,-8.671983,12.241,,,
Estrada Interior da Circunvalação,primary,50,41.17493514100563,-8.671276198397422,204.475,,,
Rotunda da Associação Empresarial de Portugal,primary,,41.1777123926995,-8.655712164968591,17.291,,,
Estrada Interior da Circunvalação,primary,,41.178111401749064,-8.654840786609606,41.813,,,
Estrada Interior da Circunvalação,primary,,41.17924845,-8.6520075,43.744,,,
,footway,,41.1791198,-8.65220715,2.052,,,
Estrada Interior da Circunvalação,primary,,41.1782802,-8.654392699999999,37.42,,,
,service,,41.17831388697885,-8.654180245437441,75.055,,,
Avenida da Associação Empresarial de Portugal,primary_link,,41.177551758416286,-8.654650286498944,112.579,,,
,footway,,41.1597304,-8.6406314,3.255,,,
,footway,,41.159737050000004,-8.640672200000001,3.734,,,
Rua de António Cardoso,tertiary,,41.15920869299837,-8.64080578871224,119.553,,,
Avenida da Boavista,primary,,41.158212958396255,-8.630428192069365,40.776,,,
Praça Mouzinho de Albuquerque,primary,,41.158133750761664,-8.63027183049356,32.926,,,
Avenida da Boavista,primary,,41.16099135,-8.64712565,98.885,,,
Rua de Azevedo Coutinho,residential,,41.16093585,-8.646539149999999,9.714,,,
Rua de Azevedo Coutinho,primary_link,,41.160859682811605,-8.646547969284981,7.401,,,
Rua do Pinheiro Manso,residential,,41.1620651,-8.65245475,21.731,,,
,footway,,41.161972899999995,-8.65250485,5.681,,,
,footway,,41.16196495,-8.6524504,3.606,,,
Rua do Doutor Alberto de Macedo,residential,,41.16286335,-8.65597735,75.555,,,
,footway,,41.16251885,-8.65591035,5.887,,,
,footway,,41.1625261,-8.65595425,1.638,,,
Avenida da Associação Empresarial de Portugal,motorway_link,,41.1762140287654,-8.653051045363329,108.241,,,
Avenida Fontes Pereira de Melo,primary_link,,41.17770835,-8.6529652,30.724,,,
Rua de Manuel Pinto de Azevedo,tertiary_link,,41.17769680701159,-8.652789957636319,14.033999999999999,,,
Avenida Fontes Pereira de Melo,primary_link,,41.177438937306604,-8.653569960314321,89.57200000000002,,,
,footway,,41.1771132,-8.6539529,14.584,,,
Avenida Fontes Pereira de Melo,primary_link,,41.17716889084863,-8.654092874623622,19.282,,,
Avenida da Associação Empresarial de Portugal,primary_link,,41.17743645,-8.65510045,26.868,,,
,service,,41.177441070201894,-8.655154138966017,21.344,,parking_aisle,
,secondary_link,,41.175460319425625,-8.65344467494606,28.915,,,
,secondary_link,,41.175681946237866,-8.653133684205168,54.986,,,
,secondary_link,,41.17546031942563,-8.65344467494606,28.915,,,
,secondary_link,,41.17525689357152,-8.65334120871426,21.741,,,
Rua do Conde da Covilhã,secondary,50,41.1762735,-8.651587150000001,36.233,,,
Rua do Conde da Covilhã,secondary_link,,41.17621363334184,-8.651501332481065,42.413,,,
Rua do Conde da Covilhã,secondary,50,41.17602369380779,-8.651938195561524,44.633,,,
,secondary_link,,41.17505575,-8.653206749999999,10.621,,,
Rua do Conde da Covilhã,secondary,50,41.175114199999996,-8.653205400000001,15.989,,,
Rua do Conde da Covilhã,secondary,50,41.17494200528993,-8.653408704535924,35.244,,,
Rua António da Silva Marinho,residential,,41.1748551,-8.6535869,9.724,,,
Rua do Conde da Covilhã,secondary,50,41.17467802985335,-8.653681648729304,39.281000000000006,,,
Rua do Conde da Covilhã,secondary,50,41.17494200528993,-8.653408704535924,35.244,,,
Rua do Conde da Covilhã,secondary,50,41.17522825,-8.65306705,18.357,,,
,secondary_link,,41.17528791430961,-8.65306315524965,11.731,,,
Rua do Conde da Covilhã,secondary,50,41.17558952802281,-8.652563851298098,97.977,yes,,
,secondary_link,,41.17493137960586,-8.652780171271678,17.867,,,
,secondary_link,,41.17498580803546,-8.652323140059897,60.565000000000005,,,
,secondary_link,,41.175043674755,-8.65295923436282,26.19,,,
,secondary_link,,41.17493137960585,-8.652780171271676,17.867,,,
Rua de Manuel Pinto de Azevedo,secondary,,41.176140950000004,-8.650932650000001,27.918,,,
Rua de Manuel Pinto de Azevedo,secondary,,41.17629985,-8.6511305,20.52,,,
Rua do Conde da Covilhã,secondary,50,41.1764151,-8.651374050000001,11.416,,,
Rua António Nicolau d'Almeida,service,50,41.1764896,-8.651256,14.419,,parking_aisle,
Rua de Manuel Pinto de Azevedo,secondary,,41.176405599999995,-8.6512675,12.328,,,
Rua de Manuel Pinto de Azevedo,secondary,,41.1765683,-8.6514716,37.438,,,
Rua do Conde da Covilhã,secondary_link,,41.1766238,-8.65162995,15.041,,,
Rua de Manuel Pinto de Azevedo,secondary,,41.1765683,-8.6514716,37.438,,,
Rua de Manuel Pinto de Azevedo,secondary,,41.17704638164502,-8.652061363768611,108.073,,,
,service,,41.176247942180424,-8.652051243146756,84.13,,,
Rua do Conde da Covilhã,secondary_link,,41.17629098296647,-8.651681129247905,31.558999999999997,,,
,motorway_link,,41.16879905764536,-8.643859548502963,27.702,,,
Avenida da Associação Empresarial de Portugal,motorway,70,41.168746649573976,-8.643922461985799,21.976,,,
Avenida de Sidónio Pais,secondary,,41.16442130503769,-8.636799162883506,65.678,,,
Avenida da Associação Empresarial de Portugal,motorway,70,41.16517970117624,-8.639285110348695,413.99199999999996,,,yes
Avenida de Sidónio Pais,secondary,,41.16469931101064,-8.638005907453524,147.848,,,
,motorway_link,70,41.16541855,-8.6396798,24.075,,,
Rotunda do Bessa,secondary,,41.165299369604796,-8.639779036680883,45.442,,,
,motorway_link,70,41.165954199999995,-8.6404853,36.306,,,
"['Rua Direita de Francos', 'Rua do Padre Américo']",residential,,41.166268006597214,-8.640236875565023,123.28599999999999,,,
,motorway_link,50,41.165479739509905,-8.640278633612892,55.513,,,
Estrada Interior da Circunvalação,primary,,41.18219175,-8.64687405,32.577,,,
Rua Direita do Viso,secondary,,41.1825266,-8.6460938,19.037,,,
Estrada Interior da Circunvalação,primary,,41.18301762347817,-8.645264447633297,170.988,,,
Estrada Interior da Circunvalação,primary,,41.1833893049436,-8.640348411925597,374.129,,,
Rua do Amial,secondary,,41.1832491,-8.6134536,17.864,,,
Rua do Amial,secondary,,41.182861253553206,-8.613495239765626,68.673,,,
Estrada Interior da Circunvalação,primary,,41.18338911971061,-8.612399012955803,188.591,,,
Rua da Ribeira Grande,residential,,41.182885049999996,-8.611395250000001,192.346,,,
Estrada Interior da Circunvalação,primary,,41.183776800000004,-8.6113059,12.838,,,
Estrada da Circunvalação,primary_link,,41.18450824843883,-8.609603934992478,16.953000000000003,,,
Estrada Interior da Circunvalação,primary,,41.18458656216566,-8.60845610818618,185.97400000000002,,,
Rua de São Tomé,tertiary,50,41.184064198483654,-8.60952365236077,84.885,,,
Rua Académico Futebol Club,residential,,41.18450568656963,-8.607122786843696,44.5,,,
Estrada Interior da Circunvalação,primary,,41.18440353887421,-8.606414565979069,163.474,,,
Rua Doutor António Bernardino de Almeida,secondary,,41.18366185,-8.60353345,27.128,,,
Alameda Professor Hernâni Monteiro,residential,,41.183558030070905,-8.603001897539421,94.994,,,
Estrada Interior da Circunvalação,primary,50,41.183410395284994,-8.601896381184787,277.257,,,
Rua Tenente Mário Grilo,residential,,41.17985297926476,-8.586243074549682,13.26,,,
Estrada Interior da Circunvalação,primary,,41.180690618403645,-8.58504917230758,267.714,,,
Rua de Costa Cabral,secondary,,41.180931326861746,-8.583354329421294,20.996,,,
Estrada Interior da Circunvalação,primary,,41.18097725129544,-8.583227586769869,19.149,,,
Rua Diamantina,service,,41.1808639365343,-8.583148110617126,15.866,,,
Estrada Interior da Circunvalação,primary,,41.18074565450805,-8.582761047751317,74.369,,,
Estrada Interior da Circunvalação,primary,,41.18047969881285,-8.582283689188499,25.491999999999997,,,
Estrada Interior da Circunvalação,primary,,41.18078881987474,-8.57606108802003,99.16999999999999,,,
Estrada Interior da Circunvalação,primary,,41.18033145,-8.575030250000001,100.756,,,
Rua do Melro,residential,,41.180260253167475,-8.575805935657826,84.02,,,
Estrada Interior da Circunvalação,primary,,41.1799655,-8.57241555,23.949,,,
Estrada Interior da Circunvalação,primary,,41.179834035916464,-8.571478076222938,135.47899999999998,,,
Rua de Vila Cova,residential,,41.174634564829866,-8.5677884295379,117.53999999999999,,,
Estrada Interior da Circunvalação,primary,,41.173997629555586,-8.567927542769441,62.047999999999995,,,
Estrada da Circunvalação,primary,,41.17359660386732,-8.568081888014394,31.522,,,
Rua de Vila Cova,living_street,,41.1716233,-8.567227899999999,8.283,,,
Estrada Interior da Circunvalação,primary,,41.171031444169465,-8.568118207824396,201.17600000000002,,,
Rua das Linhas de Torres,primary,,41.16986862293974,-8.571065158788224,231.43099999999998,,,
Estrada Interior da Circunvalação,primary,,41.17007219265417,-8.570292184228858,100.74400000000001,,,
Rua de Navas de Tolosa,residential,,41.1683112,-8.5711777,59.03,,,
Estrada Interior da Circunvalação,primary,,41.16811164664617,-8.570829453128994,47.234,,,
Rua de Gama Barros,secondary,,41.16709453587766,-8.570415482384684,96.97300000000001,,,
Estrada Interior da Circunvalação,primary,,41.167434305220546,-8.56902721063658,206.53300000000002,,,
Estrada Interior da Circunvalação,primary,,41.16714665,-8.56765355,35.764,,,
Estrada da Circunvalação,primary,,41.163151207811325,-8.56552409447886,131.247,,,
Estrada da Circunvalação,primary,"['50', '40']",41.163230187473694,-8.56575515196325,110.24600000000001,,,
,primary,,41.16053343119879,-8.562341866343163,571.4689999999999,viaduct,,
Nó das Areias,primary,,41.158284748238735,-8.561908987169947,63.485,,,
Nó de Areias / Circunvalação,motorway_link,,41.158702787235576,-8.562516986518117,157.94400000000002,,,
Nó das Areias,primary,,41.157934829455115,-8.562045636277878,21.343,,,
Nó das Areias,primary,,41.15772212645218,-8.561829020709949,39.862,,,
Avenida da Cidade de León,secondary,50,41.157667769880554,-8.562071890814256,40.816,,,
Nó das Areias,primary,,41.15763835,-8.56157385,9.255,,,
Nó das Areias,primary,,41.15844448142768,-8.561523121719285,19.689,,,
Via Norte,trunk,70,41.176732223955455,-8.622550333509487,260.102,,,
Estrada Exterior da Circunvalação,primary,50,41.1836330114902,-8.60223768296463,141.79399999999998,,,
Estrada Exterior da Circunvalação,primary,,41.1845725,-8.609565700000001,19.632,,,
Estrada da Circunvalação,primary_link,,41.18452132169699,-8.609502492420471,18.363,,,
Estrada Exterior da Circunvalação,primary,,41.18451510450379,-8.609818490080091,24.625,,,
Rua do Amial,secondary,,41.1832491,-8.6134536,17.864,,,
Rua do Amial,secondary,,41.18357832107509,-8.613415715690936,55.634,,,
Estrada Exterior da Circunvalação,primary,,41.1830906665839,-8.615614870959952,368.612,,,
Rua de António Augusto Pinto Félix,residential,,41.182649122270206,-8.618079728898703,62.074,,,
Estrada Interior da Circunvalação,primary,50,41.18064630750732,-8.592756700129549,137.029,yes,,
Praça Mouzinho de Albuquerque,primary,,41.1576413,-8.627972849999999,18.182,,,
Avenida da Boavista,secondary,,41.157613801880885,-8.627642329462427,67.477,,,
Rua de Cinco de Outubro,secondary,50,41.1626933,-8.63306435,14.549,,,
Rua de Moreira de Sá,residential,,41.16256152579998,-8.633523211698183,81.22,,,
Rua de Cinco de Outubro,secondary,50,41.16318735,-8.63345445,13.845,,,
Avenida de Gustavo Eiffel,primary,50,41.141142849999994,-8.5978698,100.578,,,
"['Avenida de Gustavo Eiffel', 'Avenida de Paiva Couceiro']",primary,50,41.140195521869316,-8.595132153530628,410.846,,,
,"['footway', 'steps']",,41.14094016797758,-8.597337014464282,6.084,,,
,footway,,41.14019635,-8.590786999999999,4.863,,,
Avenida de Paiva Couceiro,primary,50,41.14143213833435,-8.588575452987682,487.486,,,
Avenida de Paiva Couceiro,primary,50,41.14019032294401,-8.591146635303843,60.739000000000004,,,
Avenida de Paiva Couceiro,primary,50,41.143178600000006,-8.5865551,19.949,,,
Rua de Sabrosa,residential,,41.14328017470843,-8.586582937658525,23.264000000000003,,,
Avenida de Paiva Couceiro,primary,50,41.1433290074819,-8.586251701951317,40.951,,,
Avenida de Paiva Couceiro,primary,,41.1442981,-8.57898845,35.292,,,
Avenida de Paiva Couceiro,primary,,41.144434446057325,-8.578607007769419,35.516,,,
,cycleway,,41.14418533387243,-8.579111902224899,66.21600000000001,,,
Avenida de Paiva Couceiro,primary,,41.144528027153385,-8.57810842740707,51.06100000000001,,,
Avenida de Paiva Couceiro,primary,,41.144434446057325,-8.578607007769419,35.516,,,
Estrada da Circunvalação,primary_link,,41.162365757766786,-8.565398610267932,88.18099999999998,,,
Estrada da Circunvalação,primary,,41.16191030186273,-8.5657637065364,31.669,,,
,service,,41.15926344613537,-8.566656012669103,43.62,,,
Estrada da Circunvalação,primary,,41.158996643002666,-8.566635579518998,17.273,,,
Estrada da Circunvalação,primary,,41.15915406860653,-8.566609207396056,18.026000000000003,,,
Estrada da Circunvalação,primary,,41.158394404275796,-8.566830913359105,106.951,,,
Estrada da Circunvalação,primary,,41.15790283034727,-8.567260858887412,33.787,,,
,service,,41.15794734890217,-8.566976998098797,18.319000000000003,,driveway,
Via rápida de Gondomar,motorway,,41.150866429927405,-8.576730206886998,393.71600000000007,,,
Nó do Freixo,motorway_link,,41.151567539776046,-8.577588054891667,482.68300000000005,,,
Via rápida de Gondomar,motorway,,41.149587613157415,-8.579755842850306,203.59199999999998,,,
Via rápida de Gondomar,motorway,,41.148659986594474,-8.581284926734376,146.472,,,
Via rápida de Gondomar,motorway,,41.14708595376319,-8.58081922441896,234.66299999999998,,,
Nó do Freixo,motorway_link,,41.146718751367345,-8.581336605387524,290.39500000000004,,,
,footway,,41.14618295,-8.579587700000001,8.194,,,
Via rápida de Gondomar,motorway,,41.14613746673176,-8.579490098256604,19.304000000000002,,,
,footway,,41.1462541151446,-8.579515997986269,11.909,,,
Rotunda do Freixo,primary,,41.146040850000006,-8.57942985,4.614,,,
Nó do Freixo,motorway_link,,41.1512076187213,-8.576155020125677,370.028,yes,,
Nó do Freixo,motorway_link,,41.15056963396672,-8.577797382833845,235.48699999999997,,,
Via rápida de Gondomar,motorway,,41.15647713724804,-8.569810940824931,1354.1219999999998,yes,,yes
Via rápida de Gondomar,motorway,,41.14634315,-8.579572,17.8,,,
,footway,,41.1462541151446,-8.579515997986269,11.909,,,
,footway,,41.14636666920697,-8.579434391584218,16.589,,,
Nó do Freixo,motorway_link,,41.14734085989184,-8.579855601441926,250.44299999999998,,,
Via rápida de Gondomar,motorway,,41.1469154471338,-8.580508251661374,190.585,,,
Nó do Freixo,motorway_link,,41.14799188034028,-8.58073891535241,273.68600000000004,,,
Via rápida de Gondomar,motorway,,41.148745327657785,-8.580872770530801,275.312,,,
Via rápida de Gondomar,motorway,,41.1505873000051,-8.577170891515639,524.9559999999999,,,
Rua Conde de Silva Monteiro,primary,,41.1463453,-8.579269700000001,27.991,,,
Rotunda do Freixo,primary,,41.14625014774976,-8.579211578025689,10.504,,,
Via rápida de Gondomar,motorway,,41.14626416241946,-8.579378416814349,19.052,,,
Rotunda do Freixo,primary,,41.14616367303649,-8.5793687238731,24.848,,,
Rotunda do Freixo,primary,,41.145854517940045,-8.57924330072537,15.094999999999999,,,
Estrada da Circunvalação,primary,,41.14536966580933,-8.578474847948904,162.40899999999996,,,
Rotunda do Freixo,primary,,41.14590996338616,-8.578987070354648,37.214,,,
Rotunda do Freixo,primary,,41.1460742,-8.57888105,5.072,,,
Rotunda do Freixo,primary,,41.14625105624324,-8.579098297809951,8.870000000000001,,,
Rua Conde de Silva Monteiro,primary,,41.1463453,-8.579269700000001,27.991,,,
Rua Conde de Silva Monteiro,primary,,41.14718509947111,-8.579643244487439,201.477,,,
Passadiço do Parque Oriental,cycleway,,41.149419228754894,-8.576077418159228,963.1680000000002,yes,,
,footway,,41.14636666920697,-8.579434391584218,16.589,,,
Rua do Freixo,residential,50,41.146241999317674,-8.578232516399854,84.233,,,
Rua do Freixo,residential,50,41.14626786296884,-8.578875972752371,29.238999999999997,,,
,footway,,41.144870098840514,-8.579424359263198,146.02600000000004,,,
Rua do Freixo,secondary,,41.1453781011359,-8.57978948161135,13.876000000000001,,,
Rua do Freixo,secondary,,41.145495097684794,-8.579692443676246,17.099,,,
Rua do Freixo,secondary,,41.145743096373984,-8.579505098756753,45.527,,,
Rua do Freixo,secondary,,41.145495097684794,-8.579692443676246,17.099,,,
Avenida José Domingues dos Santos,primary,,41.14472495,-8.577513249999999,20.271,,,
Rua do Esteiro de Campanhã,"['footway', 'steps', 'living_street']",,41.144661967592725,-8.577074601864854,63.251,,,
Avenida José Domingues dos Santos,primary,,41.143996900000005,-8.5745149,49.181,,,
,footway,,41.1439723,-8.5742154,10.1,,,
,footway,,41.14402520299475,-8.574501494221899,51.297,,,
Rua de Pedro Hispano,secondary,,41.164824249999995,-8.63128975,93.622,,,
Rua Fernando Cabral,residential,,41.165289200000004,-8.63098805,63.84,,,
Avenida de Sidónio Pais,secondary,,41.16375430610537,-8.634335706035298,117.00099999999999,yes,,
Rua de Pedro Hispano,secondary,,41.1633535437963,-8.634363485211408,143.34,yes,,
Rua de Pedro Hispano,residential,,41.1629166,-8.63513085,13.805,,,
Rua de Pedro Hispano,secondary,,41.162857849999995,-8.6352768,14.149,,,
Rua de Augusto Gil,residential,,41.162240499999996,-8.63570825,75.844,,,
Rua de Pedro Hispano,secondary,,41.1626569,-8.63568485,51.984,,,
Rua de Pedro Hispano,secondary,,41.162158349954524,-8.63685041805354,172.548,,,
Rua de Pedro Hispano,secondary,,41.162942099999995,-8.63513765,15.789,,,
Rua João Araújo Correia,tertiary,,41.16302434707976,-8.63529981018669,39.933,,,
Rua da Constituição,secondary,,41.16475097535252,-8.62743563263984,59.595000000000006,,,
Avenida da França,secondary,,41.164817317855906,-8.627051063794065,24.016,,,
Rua da Constituição,secondary,,41.1650679,-8.629916399999999,36.586,,,
Rua de Francisco Sanches,residential,,41.16475739209466,-8.629708268510534,61.941,,,
