name,address,latitude,longitude
,,41.15218315637871,-8.564538683896837
,,41.152117946579004,-8.564499049753962
,,41.15266750575953,-8.564924688568329
,Travessa da Aldeia,41.15260217996003,-8.564879437702228
,,41.152501473602705,-8.564838101231038
,,41.15242227574119,-8.564797722831168
,,41.15258835451468,-8.564687586819183
,Travessa da Aldeia,41.15255833450209,-8.564378119061493
,,41.152549300000004,-8.5642487
,Rua das Areias,41.15470947358007,-8.561391643302512
,,41.154633471044725,-8.561464384265951
,,41.1547696845436,-8.561315813807672
,Rua das Areias,41.15445679801303,-8.560756365473049
,Rua das Areias,41.15453142691392,-8.560565347557029
,,41.1546187307422,-8.560808402476928
,,41.15474576148849,-8.560970262804258
,,41.15474014148423,-8.561101946661607
,,41.154811737836035,-8.561104829541243
,,41.154493026987225,-8.560633758270304
,Rua das Areias,41.154562186728434,-8.560487714775268
,,41.15461329267608,-8.560607566798314
,Rua das Areias,41.15461195439219,-8.56046320789194
,,41.15469530922121,-8.560623253585787
,Rua das Areias,41.15465609133341,-8.56041519286101
,,41.15470173209337,-8.560507115854499
,Rua das Areias,41.15468422907672,-8.560345808305785
,Rua das Areias,41.15473160789769,-8.560303644981506
,Rua das Areias,41.154782337037574,-8.560443335661779
,Rua das Areias,41.154791415871266,-8.560279810119214
,Rua das Areias,41.15482649401197,-8.560226192814373
,,41.15487069523537,-8.560192674646446
,Rua das Areias,41.15489723170406,-8.560382161246528
,,41.15486853545141,-8.56030615697337
,Rua das Areias,41.15492454362525,-8.560317601557102
,Rua das Areias,41.15399876444377,-8.560770515002313
,Rua das Areias,41.153955034038965,-8.560809964088742
,,41.15386692673198,-8.560697465196707
,,41.15391322059724,-8.560720888801217
,,41.15389088093578,-8.56084930716934
,,41.15391659954948,-8.560896626791987
,Rua das Areias,41.15311769369711,-8.562240640248078
,Rua das Areias,41.153244311122414,-8.56206380076669
,,41.15320020314637,-8.561905962238574
Rua Direita de Francos 1035,Rua Direita de Francos,41.16708394994182,-8.636185618556249
,,41.16766395130441,-8.636356874849856
,,41.15168726412044,-8.558618595921772
,,41.15146642125995,-8.558716216143132
,,41.15134344337609,-8.558578229585892
,,41.151508788606684,-8.558979466818975
,,41.151357286211116,-8.558779948434339
,Rua de Furamontes,41.15053174098677,-8.55924104129625
,,41.150569584342584,-8.559153608656489
,,41.15047329740963,-8.559379824997057
,,41.15150956776714,-8.559260743394713
,,41.151441490106905,-8.559141434504886
,,41.15146679176107,-8.559367260125008
,,41.15142696820194,-8.559253523132712
,,41.15152706342782,-8.559111841106837
,Rua de Furamontes,41.1502229553705,-8.560662183125059
,,41.150055583120135,-8.560734323820636
,,41.150223305763284,-8.56082560970101
,,41.15007542352339,-8.560854774083897
,,41.15011369999999,-8.561014
,,41.15011267810717,-8.560946163377439
,,41.15006405404962,-8.560804450789915
,,41.150027006351074,-8.560913360101793
,,41.150028580314824,-8.560991737624185
,,41.15044547485916,-8.560949957099313
,,41.150479694343225,-8.561123403997493
,,41.150460573720196,-8.561282568635205
,,41.1504378394845,-8.561232895043856
,,41.15039354411533,-8.561043943947949
,,41.150493462797435,-8.562267868357717
,,41.15055564157234,-8.562203276601972
,,41.1505829270268,-8.561905672541304
,,41.150670879030145,-8.562036246247018
,,41.15067362647679,-8.562115604888573
,,41.15055286000704,-8.56211961356143
,,41.15052551954023,-8.562066410344828
,Travessa de Azevedo,41.151190896660665,-8.562684607430587
,Travessa de Azevedo,41.151189179995114,-8.56262542363793
,Travessa de Azevedo,41.15113606740283,-8.562626602904283
,Travessa de Azevedo,41.15116851665486,-8.56257539177882
,,41.1510308,-8.5627303
,,41.151147430413545,-8.562772317475025
,,41.151135077408064,-8.562821908587686
,,41.15118520190475,-8.563167398902593
,,41.151139924575006,-8.563197285952938
,,41.15109615671486,-8.563138156864214
,,41.15105515445884,-8.563113262322794
,,41.15101421691918,-8.563086417892562
,,41.15065321843506,-8.562693564707617
,,41.150272404345316,-8.56258521258515
,,41.15024095,-8.56264
,,41.150340379631245,-8.562552923702738
,,41.150371328179965,-8.56250056273573
,,41.14994905830127,-8.562389033077878
,,41.1499939,-8.5617267
,,41.150084430751654,-8.562023428391058
,,41.15007308300084,-8.562125696811066
,,41.15013401126264,-8.56183935796802
,,41.15011008350052,-8.561792973836495
,,41.15007323358559,-8.561568329882087
,,41.15003448962728,-8.561482075122086
,,41.15048954514267,-8.566439975806347
,,41.15041519999999,-8.566431050000002
,,41.150188591145174,-8.566359996000559
,,41.15012303431044,-8.566370550193245
,,41.146916561631095,-8.564138208906355
,,41.14676204833495,-8.563906546618565
,,41.14939517810853,-8.567465904307689
,,41.14944915261666,-8.56765358220391
,,41.14950138381425,-8.567693879090218
,,41.14942584150707,-8.5674047200034
,Rua da Granja,41.14926673423471,-8.570045721945585
,Rua da Granja,41.14924570338508,-8.570115133997179
,Rua da Granja,41.149272244849676,-8.569991339596664
,Rua da Granja,41.14926656175684,-8.569945366867007
,,41.14931975202571,-8.57043036790522
,,41.14937203161916,-8.570396630886592
,,41.14913242967936,-8.570106638460437
,,41.14983045306816,-8.5704929001815
,,41.14988165878738,-8.570174839836735
,,41.149834625453444,-8.570024015230436
,,41.149872372438935,-8.570086817664512
,,41.14979385083704,-8.569943508649372
,,41.149735192280964,-8.569792298590405
,,41.14950634549817,-8.569494451338207
,,41.149447840914725,-8.56946436349199
,,41.149042390917245,-8.56883946169189
,,41.14903565936174,-8.568756463794593
,,41.14902217615149,-8.568645297407647
,,41.14906775,-8.5683352
,,41.14915081252748,-8.5686303798263
,,41.14913082836293,-8.56857635324988
,,41.149195384416686,-8.568949586562896
,,41.14938903943664,-8.569106630450742
,,41.157711657251774,-8.562603678313552
,,41.157654001442644,-8.562704894493832
,,41.15822216857578,-8.562646286880767
,,41.15802112700557,-8.56288254736065
,,41.15815443970387,-8.562968026787747
,,41.15814585553093,-8.563071909572692
,,41.15809112813475,-8.563034912139344
,,41.1580895365596,-8.563259213759022
,,41.158014292267715,-8.563187166486703
,,41.15793149489411,-8.563153428804593
,,41.15788926818057,-8.563103297107874
,,41.157837769592255,-8.56306445569147
,,41.15817556590734,-8.563309770582126
,,41.15809709999999,-8.5633294
,,41.15829909120109,-8.563426654814071
,,41.15833077014955,-8.563456169928712
,,41.158384395795096,-8.563399060372854
,,41.15834297334996,-8.563357272143692
,,41.15827469682495,-8.563545944257317
,,41.15823010973802,-8.563516992044141
,,41.15820155640388,-8.563601738557937
,,41.158296473760984,-8.563621100095867
,,41.1582214290937,-8.563724583489037
,,41.1581463588999,-8.563904598414632
,,41.15820682096153,-8.563892371519513
,,41.158170729944906,-8.564011215992773
,,41.15811877625074,-8.563994129682042
,,41.15930457500889,-8.564385119581907
,,41.15930678770206,-8.564458550024009
,,41.15950228968407,-8.564444370970783
,,41.1594595443459,-8.564561109187247
,,41.15941964664774,-8.564476105923541
,,41.15927808118752,-8.564595866797434
,,41.15912112831756,-8.564379485093168
,,41.15977578602487,-8.564247879293104
,,41.159960850883685,-8.564217244846237
,,41.15987625227731,-8.564284441112754
,,41.15984468797657,-8.564406727292614
,,41.159797415758746,-8.564467830793541
,,41.159766773988906,-8.564502805463531
,,41.15978074958868,-8.564400232453545
,,41.15973313134891,-8.564413717005852
,,41.15965011986165,-8.564437006538355
,,41.159942881513885,-8.564364296332554
,,41.15978080000001,-8.56462975
,,41.160215686963724,-8.564707807507105
,,41.16015483642903,-8.564781724160145
,,41.16007505135359,-8.564813569342308
,,41.16006589498123,-8.56474204967072
,,41.160313679242634,-8.564792759534665
,,41.1602448731512,-8.564845967960999
,,41.160197835305986,-8.564907500958654
,,41.16014060178107,-8.56501046526368
,,41.16018793370303,-8.565056915956143
,,41.160173353782184,-8.565223307940014
,,41.160243414834085,-8.565203652166533
,,41.16026358209181,-8.565232021086556
,,41.16021658092513,-8.565281955946515
,,41.1601831087449,-8.565336513978323
,,41.16015886501488,-8.56538688541782
,,41.160140189764434,-8.565441189311288
,,41.1601688881239,-8.565518865367634
,,41.16011712953788,-8.565575420837481
,,41.16012355464679,-8.565535217411094
,,41.16007481475395,-8.565523687409462
,,41.16010555018756,-8.565327686417678
,,41.16001452778609,-8.565525202635644
,,41.16003068248702,-8.565467679539198
,,41.16004473780903,-8.565438909195528
,,41.16005417482571,-8.56541302334299
,,41.16005683802523,-8.565382587137313
,,41.16007170602474,-8.565360350929309
,,41.16014943536425,-8.565756955150311
,,41.16012719968777,-8.565809599026208
,,41.15982930839224,-8.565759774154333
,,41.1598900527044,-8.565896443681963
,,41.15995159064912,-8.565828586997755
,,41.15980563272157,-8.565562399052972
,,41.15986287969511,-8.565483743955872
,,41.15986632571684,-8.565423863160529
,,41.15987934279747,-8.56535563514832
,,41.16041475371024,-8.565674376680645
,,41.160483038128454,-8.565700008108942
,,41.16050312346877,-8.565592641176307
,,41.16067962204332,-8.565661206462757
,,41.1606656087502,-8.56576779216205
,,41.16069297925753,-8.565873332796365
,,41.160714767595685,-8.565436635431501
,,41.16032414611164,-8.565529524735991
,,41.16036489978487,-8.56546360739045
,,41.160579276919655,-8.564999140139449
,,41.1605153,-8.5650313
,,41.160320050685655,-8.565280266191929
,,41.16026517306524,-8.565412853297792
,,41.16061457910723,-8.56612930412646
,,41.16059358399144,-8.566070576990509
,,41.16054288005291,-8.566173381903319
,,41.16050417760524,-8.566129654306206
,,41.160464750375084,-8.566053352523621
,,41.16050829887559,-8.565997197540742
,,41.16056355078504,-8.565997689115017
,,41.16040667337486,-8.565995634716035
,,41.16038530075236,-8.565956236393777
,,41.16037416156763,-8.565912008498193
,,41.160881887112794,-8.56599360445219
,,41.1608373056629,-8.56599673393667
,,41.16078464467483,-8.566012085043145
,,41.16070774612291,-8.56601128538131
,,41.16064695,-8.56319805
,,41.153790570612315,-8.561658479600464
,,41.15720582360191,-8.566341908197074
,,41.15657082213779,-8.566600586494717
,,41.157068188756114,-8.566142833022122
,,41.15759240185998,-8.565937185281516
,,41.1576746267461,-8.566144989132361
,,41.15762386729028,-8.566036546111368
,,41.157697442022645,-8.565966182207575
,,41.15770717425517,-8.566055262183399
,,41.157570850622555,-8.565848099556673
,,41.15763204382649,-8.565852713711328
,,41.15764412357951,-8.566583808122749
,,41.15772291342556,-8.566634181231223
,,41.157547899577395,-8.566670983412784
,,41.157552226406146,-8.566577694572699
,,41.15767413127021,-8.567124386359362
,,41.156699116378164,-8.566790858477587
,,41.15656510814985,-8.56693142582072
,,41.15678014223974,-8.566675982507512
,,41.156848856461686,-8.56661505713533
,,41.15694328994333,-8.566540736026468
,,41.156634293935156,-8.56670496928519
,,41.15702900098157,-8.566455000348913
,,41.15715902324473,-8.566417404078024
,,41.15720173114698,-8.566474478092346
,,41.15703987353056,-8.566543854014952
,,41.15690530374924,-8.566584158192864
,,41.15728886183814,-8.566973933495778
,,41.15630135870328,-8.571424380877685
,,41.156376704275225,-8.571249479125994
,,41.15639432286291,-8.571208476494409
,,41.156356253586786,-8.571168814134728
,,41.156550199228874,-8.571069051159945
,,41.156766911553255,-8.570822384044193
,,41.15670486457097,-8.57091211162627
,,41.15653282541786,-8.570785744347472
,,41.15648331250613,-8.570609467867255
,,41.15653611175844,-8.570656530095754
,,41.14560238147354,-8.573909298816625
,,41.1455477701818,-8.574197879098227
,,41.145553473011,-8.574121483644364
,,41.145510281665324,-8.574171083831956
,,41.14547894322657,-8.57410775377615
,,41.145497454206286,-8.573851443921267
,,41.14565485170153,-8.5740075099426
,,41.14551212841021,-8.573641137337498
,,41.14556122440398,-8.573633043290641
,,41.14692059047452,-8.574333872618508
,,41.14699191622466,-8.574317089486577
,,41.14692012628876,-8.57408374563297
,,41.14696889381861,-8.574072293415751
,,41.14702086987942,-8.574086128956687
,,41.14709896536884,-8.574062212011212
,,41.14724336028982,-8.573972218487231
,,41.14736443966607,-8.573929402659166
,,41.14742073734638,-8.57385450338293
,,41.14746498711002,-8.574065965393977
,,41.147454798744825,-8.573968770419928
,,41.14747316863098,-8.573749738530937
,,41.14753783336008,-8.573744851093974
,,41.14756287331574,-8.573671981673376
,,41.147604234839726,-8.573736951614228
,,41.14773865714679,-8.57354013977631
,,41.14779294834655,-8.573498785899622
,,41.14786083672928,-8.573692639992988
,,41.14781348983522,-8.57373981921932
,,41.147736402505764,-8.573728210367944
,,41.14784407628786,-8.573457014237896
,,41.14787808168224,-8.573397990572246
,,41.14792526388196,-8.573375658138783
,,41.14791031173207,-8.573484413993668
,,41.14792862918959,-8.573579305505355
,,41.14795319806808,-8.57364329658825
,,41.147991650476584,-8.573692214041206
,,41.14801863808293,-8.573745397250438
,,41.14783615024591,-8.573612853847354
,,41.147900067192076,-8.573634813342746
,,41.14796983539476,-8.573341023603016
,,41.148009188090114,-8.573297746380486
,,41.14802964745412,-8.573367000908528
,,41.14804108765634,-8.573455740558872
,,41.14804887192149,-8.573543293794001
,,41.14800731257542,-8.573553747188782
,,41.14808666419694,-8.573243566805928
,,41.148101828733324,-8.573312568458599
,,41.14810828010497,-8.573428659237933
,,41.14818027828147,-8.573584066396359
,,41.14818342924852,-8.573681425197856
,,41.14819994192483,-8.573749657480512
,,41.1481343541443,-8.573213806066617
,,41.14815177666452,-8.573285671209002
,,41.147433494463236,-8.573000846567172
,,41.14744394154641,-8.573050975806492
,,41.147936646667326,-8.573143414729095
,,41.147854773322145,-8.573202821539544
,,41.147810739235275,-8.57322692246258
,,41.14775273506167,-8.573256742553244
,,41.14769162343674,-8.573291709846442
,,41.14758125,-8.5733076
,,41.14767280372362,-8.57308828969416
,,41.1478938211768,-8.572712158313664
,,41.147930536869104,-8.572806692118888
,,41.14794264145481,-8.572950844451206
,,41.147907916168485,-8.572851602844722
,,41.147744520110784,-8.572737795841078
,,41.147707902277354,-8.572802171946172
,,41.14777604308608,-8.572825362132376
,,41.14766257902082,-8.572897655198581
,,41.147662492816416,-8.572963866367612
,,41.147594912972345,-8.57300462303072
,,41.1475719158755,-8.572924873513468
,,41.14818850079919,-8.572540181069188
,,41.1481117627427,-8.572514728914912
,,41.14805086672209,-8.57306390580157
,,41.1481017216009,-8.572909188616665
,,41.148228907281414,-8.572414572894584
,,41.14827348343639,-8.572354126126296
,,41.148176113380806,-8.572653716760128
,,41.148172429591625,-8.572370434123533
,,41.148374600000004,-8.57232605
,,41.14845016807493,-8.572396142484681
,,41.14852541776583,-8.572466016566079
,,41.148601802479355,-8.57253717776562
,,41.148412491736785,-8.57236106532054
,,41.148487751721106,-8.572430556579976
,,41.14856380594348,-8.572502094688456
,,41.1486627581271,-8.572406999303036
,,41.14856521370136,-8.572390918264983
,,41.14854245295473,-8.5723259105425
,,41.14877917643446,-8.572502170631187
,,41.14861839657593,-8.572700357449913
,,41.148680440809926,-8.572623289974732
,,41.1487248720619,-8.572603537919676
,,41.14867950900339,-8.572560244150518
,,41.148500535055604,-8.572802925065641
,,41.14843023722254,-8.57284651281155
,,41.148290079147166,-8.572865338812653
,,41.14867768090677,-8.57378757798065
,,41.14866293425624,-8.573723435081927
,,41.14865121760797,-8.573673218484554
,,41.148638815018295,-8.573617368631066
,,41.148626132921855,-8.573560615479638
,,41.14861573318002,-8.573514540262256
,,41.14860503829735,-8.573468066500462
,,41.14859058724286,-8.573417831622518
,,41.14858042915529,-8.573364400300239
,,41.14854271735201,-8.573316181922127
,,41.14841378354272,-8.573325101573573
,,41.14842587535341,-8.573672013565501
,,41.148441715265406,-8.57362878618481
,,41.14844177519624,-8.573585719350946
,,41.14840987179868,-8.573529989287398
,,41.14843259030207,-8.573474744697759
,,41.148443185117145,-8.573431053016462
,,41.14841998336257,-8.57339024153413
,,41.14836367657276,-8.57312566522055
,,41.14840445302052,-8.573052845287881
,,41.148423662181656,-8.57301870502824
,,41.148444579536346,-8.573004064407824
,,41.148469893218824,-8.573004189573858
,,41.14849536427961,-8.57298904001506
,,41.148539956311836,-8.572988246106641
,,41.14857858680348,-8.572938424521505
,,41.14860787698757,-8.573020601386357
,,41.14864447266726,-8.573108304033662
,,41.14864577817681,-8.572956843965924
,,41.14869229791741,-8.573065848044717
,,41.14874928054496,-8.572925743384344
,,41.148446423192276,-8.57420442333635
,,41.148293819531354,-8.573191631175165
,,41.148241195091806,-8.573172204133348
,,41.148185435426726,-8.573186593600251
,,41.14833686310783,-8.573499376578736
,,41.14826921992743,-8.573382785626363
,,41.14822566976356,-8.573407712592955
,,41.14816705211183,-8.573397805562957
,,41.14830036799661,-8.57379088947431
,,41.14907009220266,-8.572811079590386
,,41.14893645430866,-8.572588928582395
,,41.14898657486619,-8.572526771638467
,,41.148836020053785,-8.572185505252635
,,41.14888545164819,-8.572637732405846
,,41.14894825597672,-8.57269750147255
,,41.148995065284524,-8.572646930448574
,,41.1489555868528,-8.57275885648512
,,41.14892719781037,-8.572739062646702
,,41.14896256817942,-8.57284582178267
,,41.14936118190748,-8.573038240673316
,,41.14913074158515,-8.572767532459109
,,41.14922212563893,-8.572687346320913
,,41.14925950000001,-8.5724875
,,41.14912631332431,-8.572325505743985
,,41.14894707816879,-8.57239900553271
,,41.14899577494209,-8.572358179588669
,,41.149003959157966,-8.572236670606292
,,41.149059750000006,-8.572250050000001
,,41.14904512338065,-8.572161658918876
,,41.14904766327187,-8.57206272540355
,,41.14908532453007,-8.57198686025705
,,41.14910622290456,-8.571865686268177
,,41.14916964660899,-8.571897261814865
,,41.14921855,-8.571811400000001
,,41.14920061922064,-8.572255269444213
,,41.14921505463754,-8.572178911448253
,,41.14924482865836,-8.572252393249501
,,41.1489579084517,-8.572023728175308
,,41.14891915745166,-8.572005711740106
,,41.148961177372406,-8.571957729045947
,,41.148979841583234,-8.571909566391833
,,41.14892712933373,-8.57191184122135
,,41.148888344297,-8.571923155263828
,,41.14920786606853,-8.571457475026676
,,41.149288601432794,-8.57140723368889
,,41.14932440974688,-8.571364262497069
,,41.14935719875473,-8.571325408085103
,,41.14938738878327,-8.57128474061322
,,41.149424169375386,-8.571244041387073
,,41.149462442034334,-8.571201284373918
,,41.14950311984573,-8.571154355920218
,,41.149546837440944,-8.571092143548745
,,41.14961121840579,-8.57096310902663
,,41.14971993130304,-8.570871162860545
,,41.1496666935926,-8.570911216886056
,,41.149705704967566,-8.570943116496322
,,41.16132094348289,-8.684021947017762
,,41.16126759562428,-8.683885291257836
,,41.14786959207121,-8.572446183243184
,,41.14798922528704,-8.572356740042352
,,41.1479073254142,-8.572289079184314
,,41.147995540316856,-8.572235276538612
,,41.14808371718385,-8.572154632520803
,,41.148152965265545,-8.572118613576036
,,41.148160992557294,-8.57205342924918
,,41.1481369723158,-8.57199546039035
,,41.14808764872802,-8.572042567833543
,,41.14803020206274,-8.572159770197578
,,41.14814878320067,-8.572180238675681
,,41.148096325369046,-8.572215521474485
,,41.147817077115754,-8.572214055636065
,,41.14779390813938,-8.57214287199699
,,41.147845516723045,-8.572544395599598
,,41.147674575716046,-8.572610916521487
,,41.1479507423838,-8.5724714599718
,,41.14781279032322,-8.572106663303197
,,41.147829790029384,-8.572058977719118
,,41.1478586911017,-8.572090779590283
,,41.147890316980316,-8.572108772483945
,,41.14790644073478,-8.572189066604967
,,41.1479482356853,-8.572188459683293
,,41.14793893022162,-8.571856191136979
,,41.148012273241484,-8.571932149892973
,,41.147954213356996,-8.572035931212119
,,41.14793587914705,-8.572090718632065
,,41.147924475696136,-8.572136195015725
,,41.1480255517348,-8.571738820923466
,,41.14815569293438,-8.571719632085685
,,41.14831645912808,-8.5717704996158
,,41.14855609666337,-8.572177759283209
,,41.14848903066138,-8.57218677812861
,,41.14842605953467,-8.572177429015149
,,41.14836411324945,-8.572166609767145
,,41.1483160806526,-8.572164324975315
,,41.14824137952735,-8.572156704510366
,,41.14851784408357,-8.572054038027257
,,41.14845365420543,-8.57203156727943
,,41.14839761921714,-8.57200790815992
,,41.14835366402188,-8.571974464349989
,,41.14829424770276,-8.571917880361553
,,41.14822896267959,-8.571876905200211
,,41.148205950000005,-8.5714521
,,41.148298535044404,-8.571618101736656
,,41.148517334524776,-8.571487070850011
,,41.148467999999994,-8.571547599999999
,,41.14844513563936,-8.571417913648045
,,41.1484328686352,-8.571437260330368
,,41.14866009550075,-8.571316992530237
,,41.148400118044734,-8.571334053849268
,,41.14867672613024,-8.57099966101055
,,41.148544844722196,-8.571073560142409
,,41.14931572015031,-8.570904123306738
,,41.14926826830469,-8.570955742381605
,,41.14925178671965,-8.57075935042921
,,41.14910923498234,-8.570636428452708
,,41.14901248085359,-8.57068911725925
,,41.14901065,-8.571570249999997
,,41.14901204472493,-8.570959719014537
,,41.14955882280174,-8.570434629958013
,,41.14955101294661,-8.570382896792916
,,41.147734585453655,-8.571954119560816
,,41.14778482683782,-8.571842553040574
,,41.14783122764315,-8.57172120272814
,,41.14789307373335,-8.571632769618674
,,41.14783356962669,-8.571610953244605
,,41.14795043055478,-8.571498053934734
,,41.14808476410327,-8.571376828264917
,,41.14813128898574,-8.571333098972095
,,41.149949363051505,-8.570556003938535
,,41.15008265593271,-8.570378392931412
,,41.14988743607287,-8.570670103078623
,,41.14995181932999,-8.570416289495286
,,41.149985620249716,-8.570205707326217
,,41.150007698807336,-8.570236783019846
,,41.15003213308838,-8.570273205332292
,,41.1500550350663,-8.570307681638988
,,41.15011604732374,-8.570316808276157
,,41.150166659207535,-8.570010157139434
,,41.15023400644503,-8.570010304112662
,,41.15024994304367,-8.569959100420789
,,41.15034970202438,-8.570025237323337
,,41.15041300910548,-8.569999637109392
,,41.15038184366375,-8.569946053190046
,,41.150252262834094,-8.569678568206655
,,41.150270491720235,-8.569612904277445
,,41.15057420724591,-8.569790949081094
,,41.15054525,-8.569843850000002
,,41.150616799740575,-8.569761266599867
,,41.15064330728985,-8.569712726509772
,,41.15059805818984,-8.569653900420603
,,41.15043416568451,-8.569582656507404
,,41.15047225169138,-8.569627412399758
,,41.1505912312954,-8.569722368413926
,,41.15042145,-8.570305849999999
,,41.15038505,-8.570347149999998
,,41.1503123,-8.570429650000001
,,41.150348734292216,-8.570388357768222
,,41.15027526570779,-8.570470842231778
,,41.15049686723114,-8.570366678046033
,,41.1504664085292,-8.570395999355727
,,41.150432938728166,-8.570436753472482
,,41.1504021412555,-8.570491574161048
,,41.150370544998076,-8.570527995140207
,,41.1503276851284,-8.570553724589804
,,41.15029974309893,-8.570590706655944
,,41.15049005,-8.570226500000002
,,41.15054877741191,-8.570290670253069
,,41.174968360938045,-8.567130035285754
,,41.17495419103206,-8.567254013474743
,,41.174944979994166,-8.567370551152873
,,41.17489338385979,-8.567494490574466
,,41.17493508856079,-8.567422589775951
,,41.17483254454889,-8.567562962662892
,,41.174797391531555,-8.56759662190693
,,41.17482418560649,-8.567454456059277
,,41.17469375000001,-8.5677154
,,41.17455248891331,-8.56788107942974
,,41.1744426487635,-8.567862333333334
,,41.17458058492583,-8.567612858368783
,,41.17444925416614,-8.567762405124997
,,41.174477615017395,-8.56781580979819
,,41.172929130231886,-8.56813318822102
,,41.17274106159371,-8.567696301163242
,,41.17266210145187,-8.567672877537044
,,41.17269393006467,-8.567803318731174
,,41.172728613007294,-8.567879760847726
,,41.17262723429849,-8.567829368497819
,,41.17266812079988,-8.567977277119503
,,41.149988195745394,-8.569945141447954
,,41.15056595610171,-8.570136441915492
,,41.150619547937296,-8.570249358206443
,,41.150650189491245,-8.570083217973032
,,41.150623525187065,-8.570131603472477
,,41.15066647288078,-8.57023389487811
,,41.15069650087696,-8.570060348457883
,,41.150653162059164,-8.569980434634479
,,41.15076208593941,-8.570129592886927
,,41.15071789365172,-8.570348540787478
,,41.15071879638406,-8.570006603070485
,,41.15073216754718,-8.569876324489833
,,41.15079068308702,-8.569866451276987
,,41.150755383809276,-8.56993131961239
,,41.15080466003656,-8.569819868637648
,,41.150883853878454,-8.569918824874561
,,41.15095271326783,-8.570001425093801
,,41.15097578222682,-8.570076060476921
,,41.15091207073092,-8.570135345447197
,,41.15084247406952,-8.570194504740071
,,41.15083702236054,-8.569750597667548
,,41.15087391768944,-8.569709501135891
,,41.15091111566736,-8.569663011988048
,,41.150956759907544,-8.569629843296548
,,41.15098291894629,-8.569574777990951
,,41.151047544845255,-8.569527819244021
,,41.15096164521963,-8.569730083433702
,,41.15118955659464,-8.569416753583493
,,41.151123640111706,-8.569465463021267
,,41.15125864101064,-8.569377801762377
,,41.151285245613884,-8.56950506222065
,,41.15129209514377,-8.56929233276026
,,41.15134376830124,-8.569338892669453
,,41.15135014440907,-8.569245609054615
,,41.15139491356322,-8.569291283884219
,,41.15143360790181,-8.56933688789789
,,41.151563344487776,-8.569528018057769
,,41.15151205605371,-8.569452150339046
,,41.15146503557824,-8.569391803271367
,,41.15146219624537,-8.5692093021116
,,41.151499771239045,-8.56927639348892
,,41.15150972701606,-8.569182525601688
,,41.15155492261041,-8.569166517284044
,,41.15160260007245,-8.56915808359617
,,41.15165147573802,-8.56965661714256
,,41.15160296376829,-8.5692650490505
,,41.15165742026296,-8.569745909710825
,,41.1516696590916,-8.569808753691946
,,41.1516781555385,-8.569869893805992
,,41.15165265077558,-8.570396542353873
,,41.151478983372655,-8.570505164638563
,,41.151729017758576,-8.570509466120079
,,41.151738847324104,-8.570570231399232
,,41.151737411280415,-8.570636814993971
,,41.15172133658505,-8.570784835979229
,,41.151771174686516,-8.571111406822562
,,41.1518088335256,-8.571039602842554
,,41.15181833851174,-8.571188288324269
,,41.151744339842026,-8.57104132751927
,,41.15176991668656,-8.571187314857934
,,41.15172793317365,-8.57118548735799
,,41.15165581797186,-8.571086826488257
,,41.15175896881737,-8.5717023261858
,,41.15176855,-8.57163965
,,41.15177515101797,-8.571564143342322
,,41.15178770697651,-8.571482241675367
,,41.15179433253917,-8.571414108726815
,,41.15178037881366,-8.571353547879816
,,41.15172174573072,-8.571442087697253
,,41.151676118310164,-8.57150649887219
,,41.151653986785654,-8.571443010269798
,,41.15167956218329,-8.571368810362868
,,41.15181583371576,-8.571270597650168
,,41.15173419693297,-8.571255596227052
,,41.15153613492155,-8.570347210837172
,,41.151522395006026,-8.57032355355725
,,41.151489280520444,-8.570353583801756
,,41.15141842251483,-8.57038941028348
,,41.15138561406678,-8.570339607675725
,,41.151393129217475,-8.570275854275542
,,41.15140265530194,-8.57020679914408
,,41.15136647864664,-8.570222232026508
,,41.15141677512542,-8.570095055170832
,,41.15136091194322,-8.570126615133859
,,41.15147349640295,-8.570042559815684
,,41.1515247213459,-8.57014629555973
,,41.15159802492,-8.570252155315103
,,41.15172081707938,-8.570123197567883
,,41.15170707749385,-8.56999203083898
,,41.151616259408605,-8.570001288927124
,,41.15155306225115,-8.570039184919798
,,41.15165472728117,-8.570151428432517
,,41.15166879948632,-8.570186652202882
,,41.1516767786373,-8.570221964097371
,,41.15171243694114,-8.570042427574302
,,41.151450324635334,-8.570006770042214
,,41.151380060418354,-8.570046652247035
,,41.15156681483142,-8.569692593671578
,,41.15142341137419,-8.569772082262515
,,41.151471345126886,-8.56979653031944
,,41.15208620556485,-8.570985373343067
,,41.151936651949,-8.570822117614641
,,41.151968366665876,-8.570753111850028
,,41.151894287745186,-8.570737893320242
,,41.152052892270106,-8.570852683692674
,,41.151849243928424,-8.57027620038687
,,41.1521023758171,-8.570575218447617
,,41.151984863209194,-8.57020334380046
,,41.15183951397399,-8.570219626813
,,41.15184904699313,-8.570050002111302
,,41.151823464932754,-8.569960073380788
,,41.151815618957166,-8.569882073066534
,,41.15189049310841,-8.569947672828931
,,41.151882750000006,-8.56986935
,,41.151950887128166,-8.569896706717536
,,41.15200978481073,-8.569733139910984
,,41.151801612981366,-8.56981447321627
,,41.1518045632467,-8.569751651982589
,,41.15179901810056,-8.5696900219929
,,41.15177807449396,-8.569632185129155
,,41.15177200871804,-8.569572925407112
,,41.151756652045975,-8.569518298328687
,,41.1517606513484,-8.569459903315337
,,41.15174977605658,-8.569403735349349
